id,name,level,parent_id,parent_name,path,classification,decision_basis
1-4-3-4-1,月球探测器,5,1-4-3-4,深空探测器,航空航天/整机与整器/航天器与运载器/深空探测器/月球探测器,,
1-4-3-4-1-1,环月轨道器,6,1-4-3-4-1,月球探测器,航空航天/整机与整器/航天器与运载器/深空探测器/月球探测器/环月轨道器,,
1-4-3-4-1-2,月面着陆器,6,1-4-3-4-1,月球探测器,航空航天/整机与整器/航天器与运载器/深空探测器/月球探测器/月面着陆器,,
1-4-3-4-1-3,月球车,6,1-4-3-4-1,月球探测器,航空航天/整机与整器/航天器与运载器/深空探测器/月球探测器/月球车,,
1-4-3-4-1-4,月球采样返回器,6,1-4-3-4-1,月球探测器,航空航天/整机与整器/航天器与运载器/深空探测器/月球探测器/月球采样返回器,,
1-4-3-4-2,行星探测器,5,1-4-3-4,深空探测器,航空航天/整机与整器/航天器与运载器/深空探测器/行星探测器,,
1-4-3-4-2-1,火星探测器,6,1-4-3-4-2,行星探测器,航空航天/整机与整器/航天器与运载器/深空探测器/行星探测器/火星探测器,,
1-4-3-4-2-2,金星探测器,6,1-4-3-4-2,行星探测器,航空航天/整机与整器/航天器与运载器/深空探测器/行星探测器/金星探测器,,
1-4-3-4-2-3,木星探测器,6,1-4-3-4-2,行星探测器,航空航天/整机与整器/航天器与运载器/深空探测器/行星探测器/木星探测器,,
1-4-3-4-2-4,土星探测器,6,1-4-3-4-2,行星探测器,航空航天/整机与整器/航天器与运载器/深空探测器/行星探测器/土星探测器,,
1-4-3-4-2-5,水星探测器,6,1-4-3-4-2,行星探测器,航空航天/整机与整器/航天器与运载器/深空探测器/行星探测器/水星探测器,,
1-4-3-4-3,小天体探测器,5,1-4-3-4,深空探测器,航空航天/整机与整器/航天器与运载器/深空探测器/小天体探测器,,
1-4-3-4-3-1,小行星探测器,6,1-4-3-4-3,小天体探测器,航空航天/整机与整器/航天器与运载器/深空探测器/小天体探测器/小行星探测器,,
1-4-3-4-3-2,彗星探测器,6,1-4-3-4-3,小天体探测器,航空航天/整机与整器/航天器与运载器/深空探测器/小天体探测器/彗星探测器,,
1-4-3-4-3-3,小天体采样返回探测器,6,1-4-3-4-3,小天体探测器,航空航天/整机与整器/航天器与运载器/深空探测器/小天体探测器/小天体采样返回探测器,,
1-4-3-5,导弹,4,1-4-3,航天器与运载器,航空航天/整机与整器/航天器与运载器/导弹,航天专用,弹道导弹、巡航导弹在国标中属于航天器制造（3742）范畴
1-4-3-5-1,弹道导弹,5,1-4-3-5,导弹,航空航天/整机与整器/航天器与运载器/导弹/弹道导弹,,
1-4-3-5-1-1,洲际弹道导弹,6,1-4-3-5-1,弹道导弹,航空航天/整机与整器/航天器与运载器/导弹/弹道导弹/洲际弹道导弹,,
1-4-3-5-1-2,中程弹道导弹,6,1-4-3-5-1,弹道导弹,航空航天/整机与整器/航天器与运载器/导弹/弹道导弹/中程弹道导弹,,
1-4-3-5-1-3,短程弹道导弹,6,1-4-3-5-1,弹道导弹,航空航天/整机与整器/航天器与运载器/导弹/弹道导弹/短程弹道导弹,,
1-4-3-5-1-4,潜射弹道导弹,6,1-4-3-5-1,弹道导弹,航空航天/整机与整器/航天器与运载器/导弹/弹道导弹/潜射弹道导弹,,
1-4-3-5-2,巡航导弹,5,1-4-3-5,导弹,航空航天/整机与整器/航天器与运载器/导弹/巡航导弹,,
1-4-3-5-2-1,战略巡航导弹,6,1-4-3-5-2,巡航导弹,航空航天/整机与整器/航天器与运载器/导弹/巡航导弹/战略巡航导弹,,
1-4-3-5-2-2,战术巡航导弹,6,1-4-3-5-2,巡航导弹,航空航天/整机与整器/航天器与运载器/导弹/巡航导弹/战术巡航导弹,,
1-4-3-5-2-3,反舰巡航导弹,6,1-4-3-5-2,巡航导弹,航空航天/整机与整器/航天器与运载器/导弹/巡航导弹/反舰巡航导弹,,
1-4-3-5-2-4,对地巡航导弹,6,1-4-3-5-2,巡航导弹,航空航天/整机与整器/航天器与运载器/导弹/巡航导弹/对地巡航导弹,,
1-4-3-5-3,防空导弹,5,1-4-3-5,导弹,航空航天/整机与整器/航天器与运载器/导弹/防空导弹,,
1-4-3-5-3-1,远程防空导弹,6,1-4-3-5-3,防空导弹,航空航天/整机与整器/航天器与运载器/导弹/防空导弹/远程防空导弹,,
1-4-3-5-3-2,中程防空导弹,6,1-4-3-5-3,防空导弹,航空航天/整机与整器/航天器与运载器/导弹/防空导弹/中程防空导弹,,
1-4-3-5-3-3,近程防空导弹,6,1-4-3-5-3,防空导弹,航空航天/整机与整器/航天器与运载器/导弹/防空导弹/近程防空导弹,,
1-4-3-5-3-4,便携式防空导弹,6,1-4-3-5-3,防空导弹,航空航天/整机与整器/航天器与运载器/导弹/防空导弹/便携式防空导弹,,
1-4-3-5-4,其他导弹,5,1-4-3-5,导弹,航空航天/整机与整器/航天器与运载器/导弹/其他导弹,,
1-4-3-5-4-1,反辐射导弹,6,1-4-3-5-4,其他导弹,航空航天/整机与整器/航天器与运载器/导弹/其他导弹/反辐射导弹,,
1-4-3-5-4-2,反坦克导弹,6,1-4-3-5-4,其他导弹,航空航天/整机与整器/航天器与运载器/导弹/其他导弹/反坦克导弹,,
1-4-3-5-4-3,空空导弹,6,1-4-3-5-4,其他导弹,航空航天/整机与整器/航天器与运载器/导弹/其他导弹/空空导弹,,
1-4-3-5-4-4,反导拦截弹,6,1-4-3-5-4,其他导弹,航空航天/整机与整器/航天器与运载器/导弹/其他导弹/反导拦截弹,,
1-5,运营与配套服务,2,1,航空航天,航空航天/运营与配套服务,,
1-5-1,航空运营与服务,3,1-5,运营与配套服务,航空航天/运营与配套服务/航空运营与服务,航空专用,航空运营和航天运营业务模式完全不同，应分开
1-5-1-1,航空公司运营,4,1-5-1,航空运营与服务,航空航天/运营与配套服务/航空运营与服务/航空公司运营,,
1-5-1-1-1,客运航空公司,5,1-5-1-1,航空公司运营,航空航天/运营与配套服务/航空运营与服务/航空公司运营/客运航空公司,,
1-5-1-1-1-1,全服务航空公司,6,1-5-1-1-1,客运航空公司,航空航天/运营与配套服务/航空运营与服务/航空公司运营/客运航空公司/全服务航空公司,,
1-5-1-1-1-2,低成本航空公司,6,1-5-1-1-1,客运航空公司,航空航天/运营与配套服务/航空运营与服务/航空公司运营/客运航空公司/低成本航空公司,,
1-5-1-1-1-3,支线航空公司,6,1-5-1-1-1,客运航空公司,航空航天/运营与配套服务/航空运营与服务/航空公司运营/客运航空公司/支线航空公司,,
1-5-1-1-1-4,包机航空公司,6,1-5-1-1-1,客运航空公司,航空航天/运营与配套服务/航空运营与服务/航空公司运营/客运航空公司/包机航空公司,,
1-5-1-1-2,货运航空公司,5,1-5-1-1,航空公司运营,航空航天/运营与配套服务/航空运营与服务/航空公司运营/货运航空公司,,
1-5-1-1-2-1,全货运航空公司,6,1-5-1-1-2,货运航空公司,航空航天/运营与配套服务/航空运营与服务/航空公司运营/货运航空公司/全货运航空公司,,
1-5-1-1-2-2,快递航空公司,6,1-5-1-1-2,货运航空公司,航空航天/运营与配套服务/航空运营与服务/航空公司运营/货运航空公司/快递航空公司,,
1-5-1-1-2-3,综合物流航空公司,6,1-5-1-1-2,货运航空公司,航空航天/运营与配套服务/航空运营与服务/航空公司运营/货运航空公司/综合物流航空公司,,
1-5-1-1-3,通用航空运营,5,1-5-1-1,航空公司运营,航空航天/运营与配套服务/航空运营与服务/航空公司运营/通用航空运营,,
1-5-1-1-3-1,农林作业服务,6,1-5-1-1-3,通用航空运营,航空航天/运营与配套服务/航空运营与服务/航空公司运营/通用航空运营/农林作业服务,,
1-5-1-1-3-2,航拍航测服务,6,1-5-1-1-3,通用航空运营,航空航天/运营与配套服务/航空运营与服务/航空公司运营/通用航空运营/航拍航测服务,,
1-5-1-1-3-3,公务飞行服务,6,1-5-1-1-3,通用航空运营,航空航天/运营与配套服务/航空运营与服务/航空公司运营/通用航空运营/公务飞行服务,,
1-5-1-1-3-4,私人飞行服务,6,1-5-1-1-3,通用航空运营,航空航天/运营与配套服务/航空运营与服务/航空公司运营/通用航空运营/私人飞行服务,,
1-5-1-1-3-5,飞行培训服务,6,1-5-1-1-3,通用航空运营,航空航天/运营与配套服务/航空运营与服务/航空公司运营/通用航空运营/飞行培训服务,,
1-5-1-2,机场服务,4,1-5-1,航空运营与服务,航空航天/运营与配套服务/航空运营与服务/机场服务,,
1-5-1-2-1,机场运营,5,1-5-1-2,机场服务,航空航天/运营与配套服务/航空运营与服务/机场服务/机场运营,,
1-5-1-2-1-1,枢纽机场运营,6,1-5-1-2-1,机场运营,航空航天/运营与配套服务/航空运营与服务/机场服务/机场运营/枢纽机场运营,,
1-5-1-2-1-2,干线机场运营,6,1-5-1-2-1,机场运营,航空航天/运营与配套服务/航空运营与服务/机场服务/机场运营/干线机场运营,,
1-5-1-2-1-3,支线机场运营,6,1-5-1-2-1,机场运营,航空航天/运营与配套服务/航空运营与服务/机场服务/机场运营/支线机场运营,,
1-5-1-2-1-4,通用机场运营,6,1-5-1-2-1,机场运营,航空航天/运营与配套服务/航空运营与服务/机场服务/机场运营/通用机场运营,,
1-5-1-2-2,地面服务,5,1-5-1-2,机场服务,航空航天/运营与配套服务/航空运营与服务/机场服务/地面服务,,
1-5-1-2-2-1,旅客地面服务,6,1-5-1-2-2,地面服务,航空航天/运营与配套服务/航空运营与服务/机场服务/地面服务/旅客地面服务,,
1-5-1-2-2-2,货运地面服务,6,1-5-1-2-2,地面服务,航空航天/运营与配套服务/航空运营与服务/机场服务/地面服务/货运地面服务,,
1-5-1-2-2-3,机坪服务,6,1-5-1-2-2,地面服务,航空航天/运营与配套服务/航空运营与服务/机场服务/地面服务/机坪服务,,
1-5-1-2-2-4,航油服务,6,1-5-1-2-2,地面服务,航空航天/运营与配套服务/航空运营与服务/机场服务/地面服务/航油服务,,
1-5-1-2-2-5,航空配餐服务,6,1-5-1-2-2,地面服务,航空航天/运营与配套服务/航空运营与服务/机场服务/地面服务/航空配餐服务,,
1-5-1-2-3,空中交通服务,5,1-5-1-2,机场服务,航空航天/运营与配套服务/航空运营与服务/机场服务/空中交通服务,,
1-5-1-2-3-1,空中交通管制,6,1-5-1-2-3,空中交通服务,航空航天/运营与配套服务/航空运营与服务/机场服务/空中交通服务/空中交通管制,,
1-5-1-2-3-2,飞行情报服务,6,1-5-1-2-3,空中交通服务,航空航天/运营与配套服务/航空运营与服务/机场服务/空中交通服务/飞行情报服务,,
1-5-1-2-3-3,告警服务,6,1-5-1-2-3,空中交通服务,航空航天/运营与配套服务/航空运营与服务/机场服务/空中交通服务/告警服务,,
1-5-1-2-3-4,流量管理,6,1-5-1-2-3,空中交通服务,航空航天/运营与配套服务/航空运营与服务/机场服务/空中交通服务/流量管理,,
1-5-1-3,维修与改装,4,1-5-1,航空运营与服务,航空航天/运营与配套服务/航空运营与服务/维修与改装,,
1-5-1-3-1,航线维修,5,1-5-1-3,维修与改装,航空航天/运营与配套服务/航空运营与服务/维修与改装/航线维修,,
1-5-1-3-1-1,航前检查,6,1-5-1-3-1,航线维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/航线维修/航前检查,,
1-5-1-3-1-2,航后检查,6,1-5-1-3-1,航线维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/航线维修/航后检查,,
1-5-1-3-1-3,过站维护,6,1-5-1-3-1,航线维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/航线维修/过站维护,,
1-5-1-3-1-4,故障排除,6,1-5-1-3-1,航线维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/航线维修/故障排除,,
1-5-1-3-2,基地维修,5,1-5-1-3,维修与改装,航空航天/运营与配套服务/航空运营与服务/维修与改装/基地维修,,
1-5-1-3-2-1,A检,6,1-5-1-3-2,基地维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/基地维修/A检,,
1-5-1-3-2-2,C检,6,1-5-1-3-2,基地维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/基地维修/C检,,
1-5-1-3-2-3,D检,6,1-5-1-3-2,基地维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/基地维修/D检,,
1-5-1-3-2-4,结构修理,6,1-5-1-3-2,基地维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/基地维修/结构修理,,
1-5-1-3-3,发动机维修,5,1-5-1-3,维修与改装,航空航天/运营与配套服务/航空运营与服务/维修与改装/发动机维修,,
1-5-1-3-3-1,发动机大修,6,1-5-1-3-3,发动机维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/发动机维修/发动机大修,,
1-5-1-3-3-2,单元体修理,6,1-5-1-3-3,发动机维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/发动机维修/单元体修理,,
1-5-1-3-3-3,叶片修理,6,1-5-1-3-3,发动机维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/发动机维修/叶片修理,,
1-5-1-3-3-4,发动机附件修理,6,1-5-1-3-3,发动机维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/发动机维修/发动机附件修理,,
1-5-1-3-4,部件维修,5,1-5-1-3,维修与改装,航空航天/运营与配套服务/航空运营与服务/维修与改装/部件维修,,
1-5-1-3-4-1,航电维修,6,1-5-1-3-4,部件维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/部件维修/航电维修,,
1-5-1-3-4-2,机电维修,6,1-5-1-3-4,部件维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/部件维修/机电维修,,
1-5-1-3-4-3,附件维修,6,1-5-1-3-4,部件维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/部件维修/附件维修,,
1-5-1-3-4-4,起落架大修,6,1-5-1-3-4,部件维修,航空航天/运营与配套服务/航空运营与服务/维修与改装/部件维修/起落架大修,,
1-5-1-3-5,飞机改装,5,1-5-1-3,维修与改装,航空航天/运营与配套服务/航空运营与服务/维修与改装/飞机改装,,
1-5-1-3-5-1,客改货改装,6,1-5-1-3-5,飞机改装,航空航天/运营与配套服务/航空运营与服务/维修与改装/飞机改装/客改货改装,,
1-5-1-3-5-2,客舱改装,6,1-5-1-3-5,飞机改装,航空航天/运营与配套服务/航空运营与服务/维修与改装/飞机改装/客舱改装,,
1-5-1-3-5-3,航电升级改装,6,1-5-1-3-5,飞机改装,航空航天/运营与配套服务/航空运营与服务/维修与改装/飞机改装/航电升级改装,,
1-5-1-3-5-4,加改装工程,6,1-5-1-3-5,飞机改装,航空航天/运营与配套服务/航空运营与服务/维修与改装/飞机改装/加改装工程,,
1-5-1-4,培训与认证,4,1-5-1,航空运营与服务,航空航天/运营与配套服务/航空运营与服务/培训与认证,,
1-5-1-4-1,飞行员培训,5,1-5-1-4,培训与认证,航空航天/运营与配套服务/航空运营与服务/培训与认证/飞行员培训,,
1-5-1-4-1-1,初始飞行培训,6,1-5-1-4-1,飞行员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/飞行员培训/初始飞行培训,,
1-5-1-4-1-2,型别等级训练,6,1-5-1-4-1,飞行员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/飞行员培训/型别等级训练,,
1-5-1-4-1-3,复训,6,1-5-1-4-1,飞行员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/飞行员培训/复训,,
1-5-1-4-1-4,升级训练,6,1-5-1-4-1,飞行员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/飞行员培训/升级训练,,
1-5-1-4-1-5,模拟机训练,6,1-5-1-4-1,飞行员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/飞行员培训/模拟机训练,,
1-5-1-4-2,维修人员培训,5,1-5-1-4,培训与认证,航空航天/运营与配套服务/航空运营与服务/培训与认证/维修人员培训,,
1-5-1-4-2-1,维修基础培训,6,1-5-1-4-2,维修人员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/维修人员培训/维修基础培训,,
1-5-1-4-2-2,机型培训,6,1-5-1-4-2,维修人员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/维修人员培训/机型培训,,
1-5-1-4-2-3,维修执照培训,6,1-5-1-4-2,维修人员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/维修人员培训/维修执照培训,,
1-5-1-4-2-4,在岗培训,6,1-5-1-4-2,维修人员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/维修人员培训/在岗培训,,
1-5-1-4-3,其他人员培训,5,1-5-1-4,培训与认证,航空航天/运营与配套服务/航空运营与服务/培训与认证/其他人员培训,,
1-5-1-4-3-1,签派员培训,6,1-5-1-4-3,其他人员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/其他人员培训/签派员培训,,
1-5-1-4-3-2,乘务员培训,6,1-5-1-4-3,其他人员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/其他人员培训/乘务员培训,,
1-5-1-4-3-3,安检培训,6,1-5-1-4-3,其他人员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/其他人员培训/安检培训,,
1-5-1-4-3-4,管制员培训,6,1-5-1-4-3,其他人员培训,航空航天/运营与配套服务/航空运营与服务/培训与认证/其他人员培训/管制员培训,,
1-5-1-5,租赁与金融,4,1-5-1,航空运营与服务,航空航天/运营与配套服务/航空运营与服务/租赁与金融,,
1-5-1-5-1,飞机租赁,5,1-5-1-5,租赁与金融,航空航天/运营与配套服务/航空运营与服务/租赁与金融/飞机租赁,,
1-5-1-5-1-1,经营租赁,6,1-5-1-5-1,飞机租赁,航空航天/运营与配套服务/航空运营与服务/租赁与金融/飞机租赁/经营租赁,,
1-5-1-5-1-2,融资租赁,6,1-5-1-5-1,飞机租赁,航空航天/运营与配套服务/航空运营与服务/租赁与金融/飞机租赁/融资租赁,,
1-5-1-5-1-3,售后回租,6,1-5-1-5-1,飞机租赁,航空航天/运营与配套服务/航空运营与服务/租赁与金融/飞机租赁/售后回租,,
1-5-1-5-1-4,杠杆租赁,6,1-5-1-5-1,飞机租赁,航空航天/运营与配套服务/航空运营与服务/租赁与金融/飞机租赁/杠杆租赁,,
1-5-1-5-2,航空金融,5,1-5-1-5,租赁与金融,航空航天/运营与配套服务/航空运营与服务/租赁与金融/航空金融,,
1-5-1-5-2-1,飞机融资,6,1-5-1-5-2,航空金融,航空航天/运营与配套服务/航空运营与服务/租赁与金融/航空金融/飞机融资,,
1-5-1-5-2-2,发动机融资,6,1-5-1-5-2,航空金融,航空航天/运营与配套服务/航空运营与服务/租赁与金融/航空金融/发动机融资,,
1-5-1-5-2-3,航空保险,6,1-5-1-5-2,航空金融,航空航天/运营与配套服务/航空运营与服务/租赁与金融/航空金融/航空保险,,
1-5-1-5-2-4,航空衍生品,6,1-5-1-5-2,航空金融,航空航天/运营与配套服务/航空运营与服务/租赁与金融/航空金融/航空衍生品,,
1-5-2,航天运营与服务,3,1-5,运营与配套服务,航空航天/运营与配套服务/航天运营与服务,航天专用,
1-5-2-1,发射服务,4,1-5-2,航天运营与服务,航空航天/运营与配套服务/航天运营与服务/发射服务,,
1-5-2-1-1,商业发射服务,5,1-5-2-1,发射服务,航空航天/运营与配套服务/航天运营与服务/发射服务/商业发射服务,,
1-5-2-1-1-1,整箭发射服务,6,1-5-2-1-1,商业发射服务,航空航天/运营与配套服务/航天运营与服务/发射服务/商业发射服务/整箭发射服务,,
1-5-2-1-1-2,拼单发射服务,6,1-5-2-1-1,商业发射服务,航空航天/运营与配套服务/航天运营与服务/发射服务/商业发射服务/拼单发射服务,,
1-5-2-1-1-3,搭载发射服务,6,1-5-2-1-1,商业发射服务,航空航天/运营与配套服务/航天运营与服务/发射服务/商业发射服务/搭载发射服务,,
1-5-2-1-2,发射场服务,5,1-5-2-1,发射服务,航空航天/运营与配套服务/航天运营与服务/发射服务/发射场服务,,
1-5-2-1-2-1,发射工位服务,6,1-5-2-1-2,发射场服务,航空航天/运营与配套服务/航天运营与服务/发射服务/发射场服务/发射工位服务,,
1-5-2-1-2-2,测控服务,6,1-5-2-1-2,发射场服务,航空航天/运营与配套服务/航天运营与服务/发射服务/发射场服务/测控服务,,
1-5-2-1-2-3,气象服务,6,1-5-2-1-2,发射场服务,航空航天/运营与配套服务/航天运营与服务/发射服务/发射场服务/气象服务,,
1-5-2-1-2-4,安全控制服务,6,1-5-2-1-2,发射场服务,航空航天/运营与配套服务/航天运营与服务/发射服务/发射场服务/安全控制服务,,
1-5-2-2,卫星运营,4,1-5-2,航天运营与服务,航空航天/运营与配套服务/航天运营与服务/卫星运营,,
1-5-2-2-1,通信卫星运营,5,1-5-2-2,卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/通信卫星运营,,
1-5-2-2-1-1,固定卫星业务运营,6,1-5-2-2-1,通信卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/通信卫星运营/固定卫星业务运营,,
1-5-2-2-1-2,移动卫星业务运营,6,1-5-2-2-1,通信卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/通信卫星运营/移动卫星业务运营,,
1-5-2-2-1-3,广播卫星业务运营,6,1-5-2-2-1,通信卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/通信卫星运营/广播卫星业务运营,,
1-5-2-2-2,遥感卫星运营,5,1-5-2-2,卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/遥感卫星运营,,
1-5-2-2-2-1,光学影像服务,6,1-5-2-2-2,遥感卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/遥感卫星运营/光学影像服务,,
1-5-2-2-2-2,SAR数据服务,6,1-5-2-2-2,遥感卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/遥感卫星运营/SAR数据服务,,
1-5-2-2-2-3,高光谱数据服务,6,1-5-2-2-2,遥感卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/遥感卫星运营/高光谱数据服务,,
1-5-2-2-2-4,数据增值服务,6,1-5-2-2-2,遥感卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/遥感卫星运营/数据增值服务,,
1-5-2-2-3,导航卫星运营,5,1-5-2-2,卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/导航卫星运营,,
1-5-2-2-3-1,定位服务,6,1-5-2-2-3,导航卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/导航卫星运营/定位服务,,
1-5-2-2-3-2,授时服务,6,1-5-2-2-3,导航卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/导航卫星运营/授时服务,,
1-5-2-2-3-3,短报文服务,6,1-5-2-2-3,导航卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/导航卫星运营/短报文服务,,
1-5-2-2-3-4,增强服务,6,1-5-2-2-3,导航卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/导航卫星运营/增强服务,,
1-5-2-2-4,星座运营,5,1-5-2-2,卫星运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/星座运营,,
1-5-2-2-4-1,低轨通信星座运营,6,1-5-2-2-4,星座运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/星座运营/低轨通信星座运营,,
1-5-2-2-4-2,物联网星座运营,6,1-5-2-2-4,星座运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/星座运营/物联网星座运营,,
1-5-2-2-4-3,遥感星座运营,6,1-5-2-2-4,星座运营,航空航天/运营与配套服务/航天运营与服务/卫星运营/星座运营/遥感星座运营,,
1-5-2-3,测控与运控,4,1-5-2,航天运营与服务,航空航天/运营与配套服务/航天运营与服务/测控与运控,,
1-5-2-3-1,测控网运营,5,1-5-2-3,测控与运控,航空航天/运营与配套服务/航天运营与服务/测控与运控/测控网运营,,
1-5-2-3-1-1,地面测控站网,6,1-5-2-3-1,测控网运营,航空航天/运营与配套服务/航天运营与服务/测控与运控/测控网运营/地面测控站网,,
1-5-2-3-1-2,航天测量船,6,1-5-2-3-1,测控网运营,航空航天/运营与配套服务/航天运营与服务/测控与运控/测控网运营/航天测量船,,
1-5-2-3-1-3,中继卫星测控,6,1-5-2-3-1,测控网运营,航空航天/运营与配套服务/航天运营与服务/测控与运控/测控网运营/中继卫星测控,,
1-5-2-3-1-4,测控中心,6,1-5-2-3-1,测控网运营,航空航天/运营与配套服务/航天运营与服务/测控与运控/测控网运营/测控中心,,
1-5-2-3-2,卫星运控,5,1-5-2-3,测控与运控,航空航天/运营与配套服务/航天运营与服务/测控与运控/卫星运控,,
1-5-2-3-2-1,卫星测运控,6,1-5-2-3-2,卫星运控,航空航天/运营与配套服务/航天运营与服务/测控与运控/卫星运控/卫星测运控,,
1-5-2-3-2-2,数据接收,6,1-5-2-3-2,卫星运控,航空航天/运营与配套服务/航天运营与服务/测控与运控/卫星运控/数据接收,,
1-5-2-3-2-3,数据处理,6,1-5-2-3-2,卫星运控,航空航天/运营与配套服务/航天运营与服务/测控与运控/卫星运控/数据处理,,
1-5-2-3-2-4,数据分发,6,1-5-2-3-2,卫星运控,航空航天/运营与配套服务/航天运营与服务/测控与运控/卫星运控/数据分发,,
1-5-2-4,地面设备与设施,4,1-5-2,航天运营与服务,航空航天/运营与配套服务/航天运营与服务/地面设备与设施,,
1-5-2-4-1,地面站设备,5,1-5-2-4,地面设备与设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/地面站设备,,
1-5-2-4-1-1,测控站设备,6,1-5-2-4-1,地面站设备,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/地面站设备/测控站设备,,
1-5-2-4-1-2,通信地面站,6,1-5-2-4-1,地面站设备,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/地面站设备/通信地面站,,
1-5-2-4-1-3,遥感接收站,6,1-5-2-4-1,地面站设备,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/地面站设备/遥感接收站,,
1-5-2-4-1-4,导航地面站,6,1-5-2-4-1,地面站设备,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/地面站设备/导航地面站,,
1-5-2-4-2,发射场设施,5,1-5-2-4,地面设备与设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/发射场设施,,
1-5-2-4-2-1,发射塔架,6,1-5-2-4-2,发射场设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/发射场设施/发射塔架,,
1-5-2-4-2-2,勤务塔,6,1-5-2-4-2,发射场设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/发射场设施/勤务塔,,
1-5-2-4-2-3,火箭转运设备,6,1-5-2-4-2,发射场设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/发射场设施/火箭转运设备,,
1-5-2-4-2-4,推进剂加注系统,6,1-5-2-4-2,发射场设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/发射场设施/推进剂加注系统,,
1-5-2-4-3,总装测试设施,5,1-5-2-4,地面设备与设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/总装测试设施,,
1-5-2-4-3-1,AIT中心,6,1-5-2-4-3,总装测试设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/总装测试设施/AIT中心,,
1-5-2-4-3-2,真空热试验设备,6,1-5-2-4-3,总装测试设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/总装测试设施/真空热试验设备,,
1-5-2-4-3-3,振动试验设备,6,1-5-2-4-3,总装测试设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/总装测试设施/振动试验设备,,
1-5-2-4-3-4,电磁兼容试验设备,6,1-5-2-4-3,总装测试设施,航空航天/运营与配套服务/航天运营与服务/地面设备与设施/总装测试设施/电磁兼容试验设备,,
1-5-2-5,太空服务,4,1-5-2,航天运营与服务,航空航天/运营与配套服务/航天运营与服务/太空服务,,
1-5-2-5-1,太空旅游,5,1-5-2-5,太空服务,航空航天/运营与配套服务/航天运营与服务/太空服务/太空旅游,,
1-5-2-5-1-1,亚轨道太空旅游,6,1-5-2-5-1,太空旅游,航空航天/运营与配套服务/航天运营与服务/太空服务/太空旅游/亚轨道太空旅游,,
